utm_x,utm_y,flag
332225.285161,4128593.807515,0
332225.439200,4128593.970930,0
332225.647097,4128594.166567,0
332225.827288,4128594.307259,0
332225.989303,4128594.426115,0
332226.187224,4128594.566451,0
332226.447423,4128594.716641,0
332226.644677,4128594.823692,0
332226.859662,4128594.930387,0
332227.092155,4128595.025632,0
332227.324425,4128595.109781,0
332227.573982,4128595.171385,0
332227.805364,4128595.211152,0
332228.036302,4128595.228729,0
332228.240422,4128595.235742,0
332228.515241,4128595.230240,0
332228.745290,4128595.203435,0
332228.966474,4128595.176807,0
332229.178793,4128595.150356,0
332229.426573,4128595.123196,0
332229.665265,4128595.085117,0
332229.912600,4128595.035766,0
332230.257008,4128594.962271,0
332230.460240,4128594.924903,0
332230.663471,4128594.887534,0
332230.892632,4128594.816347,0
332231.121571,4128594.734064,0
332231.350509,4128594.651781,0
332231.579448,4128594.569498,0
332231.799521,4128594.487393,0
332232.010730,4128594.405465,0
332232.222382,4128594.345728,0
332232.433591,4128594.263800,0
332232.653886,4128594.192791,0
332232.856230,4128594.111040,0
332233.067660,4128594.040208,0
332233.261360,4128593.969730,0
332233.507807,4128593.875997,0
332233.701507,4128593.805520,0
332233.895208,4128593.735042,0
332234.097995,4128593.675483,11
332234.300338,4128593.593733,11
332234.529499,4128593.522545,11
332234.767081,4128593.428990,11
332234.978067,4128593.335966,11
332235.171768,4128593.265489,11
332235.418436,4128593.182851,11
332235.620780,4128593.101101,11
332235.814258,4128593.019528,11
332236.007958,4128592.949051,11
332236.228032,4128592.866945,11
332236.456970,4128592.784663,11
332236.659536,4128592.714008,11
332236.870522,4128592.620985,11
332237.064223,4128592.550507,11
332237.302026,4128592.468047,11
